ID Year check_contested_2
deal_6792 2003 NA
deal_6793 2003 NA
deal_6794 2003 NA
deal_6795 2003 NA
deal_6796 2003 NA
deal_6797 2003 NA
deal_6798 2003 NA
deal_6799 2003 NA
deal_6800 2003 NA
deal_6801 2003 NA
deal_6802 2003 NA
deal_6803 2003 NA
deal_6804 2003 4
deal_6805 2003 3
deal_6806 2003 NA
deal_6807 2003 NA
deal_6808 2003 3
deal_6809 2003 3
deal_6810 2003 NA
deal_6811 2003 NA
deal_6812 2003 4
deal_6813 2003 4
deal_6814 2003 NA
deal_6815 2003 NA
deal_6816 2003 NA
deal_6817 2003 NA
deal_6818 2003 4
deal_6819 2003 4
deal_6820 2003 NA
deal_6821 2003 NA
deal_6822 2003 NA
deal_6823 2003 NA
deal_6824 2003 NA
deal_6825 2003 NA
deal_6826 2003 NA
deal_6827 2003 NA
deal_6828 2003 NA
deal_6829 2003 NA
deal_6830 2003 NA
deal_6831 2003 NA
deal_6832 2003 NA
deal_6833 2003 NA
deal_6834 2003 NA
deal_6835 2003 NA
deal_6836 2003 3
deal_6837 2003 3
deal_6838 2003 NA
deal_6839 2003 NA
deal_6840 2003 3
deal_6841 2003 3
deal_6842 2003 NA
deal_6843 2003 NA
deal_6844 2003 NA
deal_6845 2003 NA
deal_6846 2003 NA
deal_6847 2003 NA
deal_6848 2003 NA
deal_6849 2003 NA
deal_6850 2003 3
deal_6851 2003 3
deal_6852 2003 3
deal_6853 2003 3
deal_6854 2003 3
deal_6855 2003 3
deal_6856 2003 3
deal_6857 2003 3
deal_6858 2003 3
deal_6859 2003 3
deal_6860 2003 1
deal_6861 2003 1
deal_6862 2003 2
deal_6863 2003 NA
deal_6864 2003 3
deal_6865 2003 3
deal_6866 2003 3
deal_6867 2003 3
deal_6868 2003 3
deal_6869 2003 3
deal_6870 2003 3
deal_6871 2003 3
deal_6872 2003 3
deal_6873 2003 3
deal_6874 2003 3
deal_6875 2003 3
deal_6876 2003 NA
deal_6877 2003 NA
deal_6878 2003 NA
deal_6879 2003 NA
deal_6880 2003 NA
deal_6881 2003 NA
deal_6882 2003 NA
deal_6883 2003 NA
deal_6884 2003 NA
deal_6885 2003 NA
deal_6886 2003 NA
deal_6887 2003 NA
deal_6888 2003 NA
deal_6889 2003 NA
deal_6890 2003 NA
deal_6891 2003 NA
deal_6892 2003 NA
deal_6893 2003 NA
deal_6894 2003 NA
deal_6895 2003 NA
deal_6896 2003 NA
deal_6897 2003 NA
deal_6898 2003 NA
deal_6899 2003 NA
deal_6900 2003 NA
deal_6901 2003 NA
deal_6902 2003 NA
deal_6903 2003 NA
deal_6904 2003 NA
deal_6905 2003 NA
deal_6906 2003 NA
deal_6907 2003 NA
deal_6908 2003 NA
deal_6909 2003 NA
deal_6910 2003 NA
deal_6911 2003 NA
deal_6912 2003 NA
deal_6913 2003 NA
deal_6914 2003 NA
deal_6915 2003 NA
deal_6916 2003 NA
deal_6917 2003 NA
deal_6918 2003 NA
deal_6919 2003 NA
deal_6920 2003 NA
deal_6921 2003 NA
deal_6922 2003 NA
deal_6923 2003 NA
deal_6924 2003 NA
deal_6925 2003 NA
deal_6926 2003 NA
deal_6927 2003 NA
deal_6928 2003 NA
deal_6929 2003 NA
deal_6930 2003 1
deal_6931 2003 NA
deal_6932 2003 NA
deal_6933 2003 NA
deal_6934 2003 NA
deal_6935 2003 NA
deal_6936 2003 NA
deal_6937 2003 NA
deal_6938 2003 NA
deal_6939 2003 NA
deal_6940 2003 NA
deal_6941 2003 NA
deal_6942 2003 NA
deal_6943 2003 NA
deal_6944 2003 NA
deal_6945 2003 NA
deal_6946 2003 NA
deal_6947 2003 NA
deal_6948 2003 NA
deal_6949 2003 NA
deal_6950 2003 NA
deal_6951 2003 1
deal_6952 2003 1
deal_6953 2003 NA
deal_6954 2003 NA
deal_6955 2003 NA
deal_6956 2003 NA
deal_6957 2003 NA
deal_6958 2003 NA
deal_6959 2003 NA
deal_6960 2003 NA
deal_6961 2003 NA
deal_6962 2003 NA
deal_6963 2003 NA
deal_6964 2003 NA
deal_6965 2003 NA
deal_6966 2003 NA
deal_6967 2003 NA
deal_6968 2003 NA
deal_6969 2003 NA
deal_6970 2003 NA
deal_6971 2003 NA
deal_6972 2003 NA
deal_6973 2003 NA
deal_6974 2003 NA
deal_6975 2003 NA
deal_6976 2003 NA
deal_6977 2003 NA
deal_6978 2003 NA
deal_6979 2003 NA
deal_6980 2003 NA
deal_6981 2003 NA
deal_6982 2003 NA
deal_6983 2003 NA
deal_6984 2003 NA
deal_6985 2003 NA
deal_6986 2003 NA
deal_6987 2003 NA
deal_6988 2003 NA
deal_6989 2003 NA
deal_6990 2003 NA
deal_6991 2003 NA
deal_6992 2003 NA
deal_6993 2003 NA
deal_6994 2003 NA
deal_6995 2003 NA
deal_6996 2003 NA
deal_6997 2003 NA
deal_6998 2003 NA
deal_6999 2003 NA
deal_7000 2003 NA
deal_7001 2003 NA
deal_7002 2003 NA
deal_7003 2003 NA
deal_7004 2003 NA
deal_7005 2003 NA
deal_7006 2003 NA
deal_7007 2003 NA
deal_7008 2003 NA
deal_7009 2003 NA
deal_7010 2003 NA
deal_7011 2003 NA
deal_7012 2003 NA
deal_7013 2003 NA
deal_7014 2003 NA
deal_7015 2003 NA
deal_7016 2003 NA
deal_7017 2003 NA
deal_7018 2003 NA
deal_7019 2003 NA
deal_7020 2003 NA
deal_7021 2003 NA
deal_7022 2003 NA
deal_7023 2003 NA
deal_7024 2003 NA
deal_7025 2003 NA
deal_7026 2003 NA
deal_7027 2003 NA
deal_7028 2003 NA
deal_7029 2003 NA
deal_7030 2003 NA
deal_7031 2003 NA
deal_7032 2003 NA
deal_7033 2003 NA
deal_7034 2003 NA
deal_7035 2003 NA
deal_7036 2003 NA
deal_7037 2003 NA
deal_7038 2003 NA
deal_7039 2003 NA
deal_7040 2003 NA
deal_7041 2003 NA
deal_7042 2003 NA
deal_7043 2003 NA
deal_7044 2003 NA
deal_7045 2003 NA
deal_7046 2003 NA
deal_7047 2003 NA
deal_7048 2003 NA
deal_7049 2003 NA
deal_7050 2003 NA
deal_7051 2003 NA
deal_7052 2003 NA
deal_7053 2003 NA
deal_7054 2003 NA
deal_7055 2003 NA
deal_7056 2003 NA
deal_7057 2003 NA
deal_7058 2003 NA
deal_7059 2003 NA
deal_7060 2003 NA
deal_7061 2003 NA
deal_7062 2003 NA
deal_7063 2003 NA
deal_7064 2003 NA
deal_7065 2003 NA
deal_7066 2003 NA
deal_7067 2003 NA
deal_7068 2003 NA
deal_7069 2003 NA
deal_7070 2003 NA
deal_7071 2003 NA
deal_7072 2003 NA
deal_7073 2003 NA
deal_7074 2003 NA
deal_7075 2003 NA
deal_7076 2003 NA
deal_7077 2003 NA
deal_7078 2003 NA
deal_7079 2003 NA
deal_7080 2003 NA
deal_7081 2003 NA
deal_7082 2003 NA
deal_7083 2003 NA
deal_7084 2003 NA
deal_7085 2003 NA
deal_7086 2003 NA
deal_7087 2003 NA
deal_7088 2003 NA
deal_7089 2003 NA
deal_7090 2003 NA
deal_7091 2003 3
deal_7092 2003 4
deal_7093 2003 NA
deal_7094 2003 NA
deal_7095 2003 4
deal_7096 2003 4
deal_7097 2003 NA
deal_7098 2003 NA
deal_7099 2003 3
deal_7100 2003 3
deal_7101 2003 NA
deal_7102 2003 NA
deal_7103 2003 NA
deal_7104 2003 NA
deal_7105 2003 NA
deal_7106 2003 NA
deal_7107 2003 NA
deal_7108 2003 NA
deal_7109 2003 NA
deal_7110 2003 NA
deal_7111 2003 NA
deal_7112 2003 NA
deal_7113 2003 NA
deal_7114 2003 NA
deal_7115 2003 NA
deal_7116 2003 NA
deal_7117 2003 NA
deal_7118 2003 NA
deal_7119 2003 NA
deal_7120 2003 NA
deal_7121 2003 NA
deal_7122 2003 NA
deal_7123 2003 4
deal_7124 2003 1
deal_7125 2003 NA
deal_7126 2003 NA
deal_7127 2003 4
deal_7128 2003 4
deal_7129 2003 NA
deal_7130 2003 NA
deal_7131 2003 3
deal_7132 2003 3
deal_7133 2003 3
deal_7134 2003 3
deal_7135 2003 3
deal_7136 2003 3
deal_7137 2003 3
deal_7138 2003 NA
deal_7139 2003 NA
deal_7140 2003 NA
deal_7141 2003 NA
deal_7142 2003 NA
deal_7143 2003 NA
deal_7144 2003 NA
deal_7145 2003 NA
deal_7146 2003 NA
deal_7147 2003 NA
deal_7148 2003 NA
deal_7149 2003 NA
deal_7150 2003 NA
deal_7151 2003 NA
deal_7152 2003 NA
deal_7153 2003 NA
deal_7154 2003 NA
deal_7155 2003 NA
deal_7156 2003 NA
deal_7157 2003 NA
deal_7158 2003 NA
deal_7159 2003 NA
deal_7160 2003 NA
deal_7161 2003 NA
deal_7162 2003 NA
deal_7163 2003 NA
deal_7164 2003 NA
deal_7165 2003 NA
deal_7166 2003 NA
deal_7167 2003 NA
deal_7168 2003 NA
deal_7169 2003 NA
deal_7170 2003 NA
deal_7171 2003 NA
deal_7172 2003 NA
deal_7173 2003 NA
deal_7174 2003 NA
deal_7175 2003 NA
deal_7176 2003 NA
deal_7177 2003 NA
deal_7178 2003 NA
deal_7179 2003 NA
deal_7180 2003 NA
deal_7181 2003 NA
deal_7182 2003 NA
deal_7183 2003 NA
deal_7184 2003 NA
deal_7185 2003 NA
deal_7186 2003 NA
deal_7187 2003 NA
deal_7188 2003 NA
deal_7189 2003 NA
deal_7190 2003 NA
deal_7191 2003 NA
deal_7192 2003 4
deal_7193 2003 1
deal_7194 2003 NA
deal_7195 2003 NA
deal_7196 2003 NA
deal_7197 2003 NA
deal_7198 2003 NA
deal_7199 2003 NA
deal_7200 2003 NA
deal_7201 2003 NA
deal_7202 2003 NA
deal_7203 2003 NA
deal_7204 2003 NA
deal_7205 2003 NA
deal_7206 2003 NA
deal_7207 2003 NA
deal_7208 2003 NA
deal_7209 2003 NA
deal_7210 2003 NA
deal_7211 2003 NA
deal_7212 2003 NA
deal_7213 2003 NA
deal_7214 2003 NA
deal_7215 2003 NA
deal_7216 2003 NA
deal_7217 2003 NA
deal_7218 2003 NA
deal_7219 2003 NA
deal_7220 2003 NA
deal_7221 2003 NA
deal_7222 2003 NA
deal_7223 2003 NA
deal_7224 2003 NA
deal_7225 2003 NA
deal_7226 2003 NA
deal_7227 2003 3
deal_7228 2003 3
deal_7229 2003 NA
deal_7230 2003 NA
deal_7231 2003 NA
deal_7232 2003 NA
deal_7233 2003 1
deal_7234 2003 1
deal_7235 2003 NA
deal_7236 2003 NA
deal_7237 2003 NA
deal_7238 2003 NA
deal_7239 2003 NA
deal_7240 2003 NA
deal_7241 2003 NA
deal_7242 2003 NA
deal_7243 2003 NA
deal_7244 2003 NA
deal_7245 2003 NA
deal_7246 2003 NA
deal_7247 2003 NA
deal_7248 2003 NA
deal_7249 2003 NA
deal_7250 2003 NA
deal_7251 2003 NA
deal_7252 2003 NA
deal_7253 2003 NA
deal_7254 2003 NA
deal_7255 2003 NA
deal_7256 2003 NA
deal_7257 2003 NA
deal_7258 2003 NA
deal_7259 2003 NA
deal_7260 2003 NA
deal_7261 2003 NA
deal_7262 2003 NA
deal_7263 2003 NA
deal_7264 2003 NA
deal_7265 2003 NA
deal_7266 2003 NA
deal_7267 2003 NA
deal_7268 2003 NA
deal_7269 2003 NA
deal_7270 2003 NA
deal_7271 2003 NA
deal_7272 2003 NA
deal_7273 2003 NA
deal_7274 2003 NA
deal_7275 2003 NA
deal_7276 2003 NA
deal_7277 2003 NA
deal_7278 2003 NA
deal_7279 2003 NA
deal_7280 2003 NA
deal_7281 2003 NA
deal_7282 2003 NA
deal_7283 2003 NA
deal_7284 2003 NA
deal_7285 2003 NA
deal_7286 2003 NA
deal_7287 2003 NA
deal_7288 2003 NA
deal_7289 2003 NA
deal_7290 2003 NA
deal_7291 2003 NA
deal_7292 2003 NA
deal_7293 2003 NA
deal_7294 2003 NA
deal_7295 2003 NA
deal_7296 2003 NA
deal_7297 2003 NA
deal_7298 2003 NA
deal_7299 2003 NA
deal_7300 2003 NA
deal_7301 2003 NA
deal_7302 2003 NA
deal_7303 2003 NA
deal_7304 2003 NA
deal_7305 2003 NA
deal_7306 2003 NA
deal_7307 2003 NA
deal_7308 2003 NA
deal_7309 2003 NA
deal_7310 2003 NA
deal_7311 2003 NA
deal_7312 2003 NA
deal_7313 2003 NA
deal_7314 2003 NA
deal_7315 2003 NA
deal_7316 2003 NA
deal_7317 2003 NA
deal_7318 2003 NA
deal_7319 2003 NA
deal_7320 2003 NA
deal_7321 2003 NA
deal_7322 2003 NA
deal_7323 2003 NA
deal_7324 2003 NA
deal_7325 2003 NA
deal_7326 2003 NA
deal_7327 2003 NA
deal_7328 2003 NA
deal_7329 2003 NA
deal_7330 2003 NA
deal_7331 2003 NA
deal_7332 2003 NA
deal_7333 2003 NA
deal_7334 2003 NA
deal_7335 2003 NA
deal_7336 2003 NA
deal_7337 2003 NA
deal_7338 2003 NA
deal_7339 2003 NA
deal_7340 2003 NA
deal_7341 2003 NA
deal_7342 2003 NA
deal_7343 2003 NA
deal_7344 2003 NA
deal_7345 2003 NA
deal_7346 2003 NA
deal_7347 2003 NA
deal_7348 2003 NA
deal_7349 2003 NA
deal_7350 2003 NA
deal_7351 2003 1
deal_7352 2003 3
deal_7353 2003 NA
deal_7354 2003 NA
deal_7355 2003 NA
deal_7356 2003 NA
deal_7357 2003 NA
deal_7358 2003 NA
deal_7359 2003 NA
deal_7360 2003 NA
deal_7361 2003 NA
deal_7362 2003 NA
deal_7363 2003 NA
deal_7364 2003 NA
deal_7365 2003 NA
deal_7366 2003 NA
deal_7367 2003 NA
deal_7368 2003 NA
deal_7369 2003 NA
deal_7370 2003 NA
deal_7371 2003 NA
deal_7372 2003 NA
deal_7373 2003 NA
deal_7374 2003 NA
deal_7375 2003 NA
deal_7376 2003 NA
deal_7377 2003 NA
deal_7378 2003 NA
deal_7379 2003 NA
deal_7380 2003 NA
deal_7381 2003 NA
deal_7382 2003 NA
deal_7383 2003 NA
deal_7384 2003 NA
deal_7385 2003 NA
deal_7386 2003 NA
deal_7387 2003 NA
deal_7388 2003 NA
deal_7389 2003 NA
deal_7390 2003 NA
deal_7391 2003 NA
deal_7392 2003 NA
deal_7393 2003 NA
deal_7394 2003 NA
deal_7395 2003 NA
deal_7396 2003 NA
deal_7397 2003 NA
deal_7398 2003 NA
deal_7399 2003 NA
deal_7400 2003 NA
deal_7401 2003 NA
deal_7402 2003 NA
deal_7403 2003 NA
deal_7404 2003 NA
deal_7405 2003 NA
deal_7406 2003 NA
deal_7407 2003 NA
deal_7408 2003 3
deal_7409 2003 NA
deal_7410 2003 NA
deal_7411 2003 NA
deal_7412 2003 NA
deal_7413 2003 NA
deal_7414 2003 NA
deal_7415 2003 NA
deal_7416 2003 NA
deal_7417 2003 2
deal_7418 2003 NA
deal_7419 2003 NA
deal_7420 2003 NA
deal_7421 2003 NA
deal_7422 2003 NA
deal_7423 2003 NA
deal_7424 2003 NA
deal_7425 2003 NA
deal_7426 2003 NA
deal_7427 2003 NA
deal_7428 2003 NA
deal_7429 2003 4
deal_7430 2003 3
deal_7431 2003 NA
deal_7432 2003 NA
deal_7433 2003 NA
deal_7434 2003 NA
deal_7435 2003 NA
deal_7436 2003 NA
deal_7437 2003 NA
deal_7438 2003 NA
deal_7439 2003 NA
deal_7440 2003 NA
deal_7441 2003 NA
deal_7442 2003 NA
deal_7443 2003 2
deal_7444 2003 4
deal_7445 2003 NA
deal_7446 2003 NA
deal_7447 2003 NA
deal_7448 2003 NA
deal_7449 2003 NA
deal_7450 2003 NA
deal_7451 2003 NA
deal_7452 2003 NA
deal_7453 2003 NA
deal_7454 2003 NA
deal_7455 2003 NA
deal_7456 2003 NA
deal_7457 2003 NA
deal_7458 2003 NA
deal_7459 2003 NA
deal_7460 2003 NA
deal_7461 2003 NA
deal_7462 2003 NA
deal_7463 2003 NA
deal_7464 2003 NA
deal_7465 2003 NA
deal_7466 2003 NA
deal_7467 2003 NA
deal_7468 2003 NA
deal_7469 2003 NA
deal_7470 2003 NA
deal_7471 2003 NA
deal_7472 2003 NA
deal_7473 2003 NA
deal_7474 2003 NA
deal_7475 2003 NA
deal_7476 2003 NA
deal_7477 2003 NA
deal_7478 2003 NA
deal_7479 2003 NA
deal_7480 2003 NA
deal_7481 2003 NA
deal_7482 2003 NA
deal_7483 2003 NA
deal_7484 2003 NA
deal_7485 2003 NA
deal_7486 2003 NA
deal_7487 2003 NA
deal_7488 2003 NA
deal_7489 2003 NA
deal_7490 2003 NA
deal_7491 2003 NA
deal_7492 2003 NA
deal_7493 2003 NA
deal_7494 2003 NA
deal_7495 2003 NA
deal_7496 2003 NA
deal_7497 2003 NA
deal_7498 2003 NA
deal_7499 2003 NA
deal_7500 2003 NA
deal_7501 2003 NA
deal_7502 2003 NA
deal_7503 2003 NA
deal_7504 2003 NA
deal_7505 2003 NA
deal_7506 2003 NA
deal_7507 2003 NA
deal_7508 2003 NA
deal_7509 2003 NA
deal_7510 2003 NA
deal_7511 2003 NA
deal_7512 2003 NA
deal_7513 2003 NA
deal_7514 2003 NA
deal_7515 2003 NA
deal_7516 2003 NA
deal_7517 2003 NA
deal_7518 2003 NA
deal_7519 2003 NA
deal_7520 2003 NA
deal_7521 2003 NA
deal_7522 2003 NA
deal_7523 2003 NA
deal_7524 2003 NA
deal_7525 2003 2
deal_7526 2003 2
deal_7527 2003 NA
deal_7528 2003 NA
deal_7529 2003 NA
deal_7530 2003 NA
deal_7531 2003 NA
deal_7532 2003 NA
deal_7533 2003 NA
deal_7534 2003 NA
deal_7535 2003 NA
deal_7536 2003 NA
deal_7537 2003 NA
deal_7538 2003 NA
deal_7539 2003 NA
deal_7540 2003 NA
deal_7541 2003 NA
deal_7542 2003 NA
deal_7543 2003 NA
deal_7544 2003 NA
deal_7545 2003 NA
deal_7546 2003 NA
deal_7547 2003 NA
deal_7548 2003 NA
deal_7549 2003 NA
deal_7550 2003 NA
deal_7551 2003 NA
deal_7552 2003 NA
deal_7553 2003 NA
deal_7554 2003 NA
deal_7555 2003 NA
deal_7556 2003 NA
deal_7557 2003 2
deal_7558 2003 NA
deal_7559 2003 NA
deal_7560 2003 NA
deal_7561 2003 NA
deal_7562 2003 NA
deal_7563 2003 NA
deal_7564 2003 NA
deal_7565 2003 NA
deal_7566 2003 NA
deal_7567 2003 NA
deal_7568 2003 NA
deal_7569 2003 NA
deal_7570 2003 NA
deal_7571 2003 NA
deal_7572 2003 NA
deal_7573 2003 NA
deal_7574 2003 NA
deal_7575 2003 NA
deal_7576 2003 NA
deal_7577 2003 NA
deal_7578 2003 NA
deal_7579 2003 NA
deal_7580 2003 NA
deal_7581 2003 NA
deal_7582 2003 NA
deal_7583 2003 NA
deal_7584 2003 NA
deal_7585 2003 NA
deal_7586 2003 NA
deal_7587 2003 NA
deal_7588 2003 NA
deal_7589 2003 NA
deal_7590 2003 NA
deal_7591 2003 NA
deal_7592 2003 NA
deal_7593 2003 NA
deal_7594 2003 NA
deal_7595 2003 NA
deal_7596 2003 NA
deal_7597 2003 NA
deal_7598 2003 NA
deal_7599 2003 NA
deal_7600 2003 NA
deal_7601 2003 NA
deal_7602 2003 NA
deal_7603 2003 NA
deal_7604 2003 NA
deal_7605 2003 NA
deal_7606 2003 NA
deal_7607 2003 NA
deal_7608 2003 NA
deal_7609 2003 NA
deal_7610 2003 NA
deal_7611 2003 NA
deal_7612 2003 NA
deal_7613 2003 3
deal_7614 2003 3
deal_7615 2003 NA
deal_7616 2003 NA
deal_7617 2003 NA
deal_7618 2003 NA
deal_7619 2003 NA
deal_7620 2003 NA
deal_7621 2003 NA
deal_7622 2003 NA
deal_7623 2003 NA
deal_7624 2003 NA
deal_7625 2003 NA
deal_7626 2003 NA
deal_7627 2003 NA
deal_7628 2003 NA
deal_7629 2003 NA
deal_7630 2003 NA
deal_7631 2003 NA
deal_7632 2003 NA
deal_7633 2003 NA
deal_7634 2003 NA
deal_7635 2003 NA
deal_7636 2003 NA
deal_7637 2003 NA
deal_7638 2003 NA
deal_7639 2003 NA
deal_7640 2003 NA
deal_7641 2003 NA
deal_7642 2003 NA
deal_7643 2003 NA
deal_7644 2003 NA
deal_7645 2003 3
deal_7646 2003 NA
deal_7647 2003 NA
deal_7648 2003 NA
deal_7649 2003 NA
deal_7650 2003 NA
deal_7651 2003 NA
deal_7652 2003 NA
deal_7653 2003 NA
deal_7654 2003 NA
deal_7655 2003 NA
deal_7656 2003 NA
deal_7657 2003 NA
deal_7658 2003 NA
deal_7659 2003 NA
deal_7660 2003 NA
deal_7661 2003 NA
deal_7662 2003 NA
deal_7663 2003 NA
deal_7664 2003 NA
deal_7665 2003 NA
deal_7666 2003 NA
deal_7667 2003 NA
deal_7668 2003 NA
deal_7669 2003 NA
deal_7670 2003 NA
deal_7671 2003 NA
deal_7672 2003 NA
deal_7673 2003 4
deal_7674 2003 NA
deal_7675 2003 NA
deal_7676 2003 NA
deal_7677 2003 NA
deal_7678 2003 NA
deal_7679 2003 NA
deal_7680 2003 NA
deal_7681 2003 4
deal_7682 2003 4
deal_7683 2003 NA
deal_7684 2003 NA
deal_7685 2003 NA
deal_7686 2003 NA
deal_7687 2003 NA
deal_7688 2003 NA
deal_7689 2003 NA
deal_7690 2003 NA
deal_7691 2003 1
deal_7692 2003 1
deal_7693 2003 NA
deal_7694 2003 NA
deal_7695 2003 NA
deal_7696 2003 NA
deal_7697 2003 NA
deal_7698 2003 NA
deal_7699 2003 NA
deal_7700 2003 NA
deal_7701 2003 NA
deal_7702 2003 NA
deal_7703 2003 NA
deal_7704 2003 NA
deal_7705 2003 NA
deal_7706 2003 NA
deal_7707 2003 NA
deal_7708 2003 NA
deal_7709 2003 NA
deal_7710 2003 NA
deal_7711 2003 NA
deal_7712 2003 NA
deal_7713 2003 NA
deal_7714 2003 NA
deal_7715 2003 NA
deal_7716 2003 NA
deal_7717 2003 NA
deal_7718 2003 NA
deal_7719 2003 NA
deal_7720 2003 NA
deal_7721 2003 NA
deal_7722 2003 NA
deal_7723 2003 NA
deal_7724 2003 NA
deal_7725 2003 NA
deal_7726 2003 NA
deal_7727 2003 NA
deal_7728 2003 NA
deal_7729 2003 NA
deal_7730 2003 NA
deal_7731 2003 NA
deal_7732 2003 NA
deal_7733 2003 NA
deal_7734 2003 NA
deal_7735 2003 NA
deal_7736 2003 NA
deal_7737 2003 NA
deal_7738 2003 NA
deal_7739 2003 NA
deal_7740 2003 NA
deal_7741 2003 NA
deal_7742 2003 NA
deal_7743 2003 NA
deal_7744 2003 NA
deal_7745 2003 NA
deal_7746 2003 NA
deal_7747 2003 NA
deal_7748 2003 NA
deal_7749 2003 NA
deal_7750 2003 NA
deal_7751 2003 NA
deal_7752 2003 NA
deal_7753 2003 NA
deal_7754 2003 NA
deal_7755 2003 NA
deal_7756 2003 NA
deal_7757 2003 NA
deal_7758 2003 NA
deal_7759 2003 NA
deal_7760 2003 NA
deal_7761 2003 NA
deal_7762 2003 NA
deal_7763 2003 NA
deal_7764 2003 NA
deal_7765 2003 NA
deal_7766 2003 NA
deal_7767 2003 NA
deal_7768 2003 NA
deal_7769 2003 NA
deal_7770 2003 NA
deal_7771 2003 NA
deal_7772 2003 NA
deal_7773 2003 NA
deal_7774 2003 NA
deal_7775 2003 NA
deal_7776 2003 NA
deal_7777 2003 4
deal_7778 2003 4
deal_7779 2003 NA
deal_7780 2003 NA
deal_7781 2003 NA
deal_7782 2003 NA
deal_7783 2003 NA
deal_7784 2003 NA
deal_7785 2003 NA
deal_7786 2003 NA
deal_7787 2003 NA
deal_7788 2003 NA
deal_7789 2003 NA
deal_7790 2003 NA
deal_7791 2003 NA
deal_7792 2003 NA
deal_7793 2003 NA
deal_7794 2003 NA
deal_7795 2003 NA
deal_7796 2003 NA
deal_7797 2003 NA
deal_7798 2003 NA
deal_7799 2003 NA
deal_7800 2003 NA
deal_7801 2003 NA
deal_7802 2003 NA
deal_7803 2003 NA
deal_7804 2003 NA
deal_7805 2003 NA
deal_7806 2003 NA
deal_7807 2003 NA
deal_7808 2003 NA
deal_7809 2003 NA
deal_7810 2003 NA
deal_7811 2003 NA
deal_7812 2003 NA
deal_7813 2003 NA
deal_7814 2003 NA
deal_7815 2003 NA
deal_7816 2003 NA
deal_7817 2003 NA
deal_7818 2003 NA
deal_7819 2003 NA
deal_7820 2003 NA
deal_7821 2003 NA
deal_7822 2003 NA
deal_7823 2003 NA
deal_7824 2003 NA
deal_7825 2003 NA
deal_7826 2003 NA
deal_7827 2003 NA
deal_7828 2003 NA
deal_7829 2003 NA
deal_7830 2003 NA
deal_7831 2003 NA
deal_7832 2003 NA
deal_7833 2003 NA
deal_7834 2003 NA
deal_7835 2003 NA
deal_7836 2003 NA
deal_7837 2003 NA
deal_7838 2003 NA
deal_7839 2003 NA
deal_7840 2003 NA
deal_7841 2003 NA
deal_7842 2003 NA
deal_7843 2003 NA
deal_7844 2003 NA
deal_7845 2003 NA
deal_7846 2003 NA
deal_7847 2003 NA
deal_7848 2003 NA
deal_7849 2003 NA
deal_7850 2003 NA
deal_7851 2003 NA
deal_7852 2003 NA
deal_7853 2003 NA
deal_7854 2003 NA
deal_7855 2003 NA
deal_7856 2003 NA
deal_7857 2003 NA
deal_7858 2003 NA
deal_7859 2003 NA
deal_7860 2003 NA
deal_7861 2003 NA
deal_7862 2003 NA
deal_7863 2003 NA
deal_7864 2003 NA
deal_7865 2003 NA
deal_7866 2003 NA
deal_7867 2003 NA
deal_7868 2003 NA
deal_7869 2003 NA
deal_7870 2003 NA
deal_7871 2003 NA
deal_7872 2003 NA
deal_7873 2003 NA
deal_7874 2003 NA
deal_7875 2003 NA
deal_7876 2003 NA
deal_7877 2003 NA
deal_7878 2003 NA
deal_7879 2003 NA
deal_7880 2003 NA
deal_7881 2003 NA
deal_7882 2003 NA
deal_7883 2003 NA
deal_7884 2003 NA
deal_7885 2003 NA
deal_7886 2003 NA
deal_7887 2003 NA
deal_7888 2003 NA
deal_7889 2003 NA
deal_7890 2003 NA
deal_7891 2003 NA
deal_7892 2003 NA
deal_7893 2003 NA
deal_7894 2003 NA
deal_7895 2003 NA
deal_7896 2003 NA
deal_7897 2003 NA
deal_7898 2003 NA
deal_7899 2003 NA
deal_7900 2003 NA
deal_7901 2003 NA
deal_7902 2003 NA
deal_7903 2003 NA
deal_7904 2003 NA
deal_7905 2003 NA
deal_7906 2003 NA
deal_7907 2003 NA
deal_7908 2003 NA
deal_7909 2003 NA
deal_7910 2003 NA
deal_7911 2003 NA
deal_7912 2003 NA
deal_7913 2003 NA
deal_7914 2003 NA
deal_7915 2003 NA
deal_7916 2003 NA
deal_7917 2003 NA
deal_7918 2003 NA
deal_7919 2003 NA
deal_7920 2003 NA
deal_7921 2003 NA
deal_7922 2003 NA
deal_7923 2003 NA
deal_7924 2003 NA
deal_7925 2003 NA
deal_7926 2003 NA
deal_7927 2003 NA
deal_7928 2003 NA
deal_7929 2003 NA
deal_7930 2003 NA
deal_7931 2003 NA
deal_7932 2003 NA
deal_7933 2003 NA
deal_7934 2003 NA
deal_7935 2003 NA
deal_7936 2003 NA
deal_7937 2003 NA
deal_7938 2003 NA
deal_7939 2003 NA
deal_7940 2003 NA
deal_7941 2003 NA
deal_7942 2003 NA
deal_7943 2003 NA
deal_7944 2003 NA
deal_7945 2003 NA
deal_7946 2003 NA
deal_7947 2003 NA
deal_7948 2003 NA
deal_7949 2003 NA
deal_7950 2003 NA
deal_7951 2003 NA
deal_7952 2003 NA
deal_7953 2003 NA
deal_7954 2003 NA
deal_7955 2003 NA
deal_7956 2003 NA
deal_7957 2003 NA
deal_7958 2003 NA
deal_7959 2003 NA
deal_7960 2003 NA
deal_7961 2003 NA
deal_7962 2003 NA
deal_7963 2003 NA
